Time,Position/LatitudeDegrees,Position/LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm/Value
2021-03-23T11:40:14.000-05:00,41.87424159049988,-87.62743496894836,217.51273471095942,1776.6700000000003,103
2021-03-23T11:40:15.000-05:00,41.87424993515015,-87.62743496894836,217.52394841350963,1777.77,102
2021-03-23T11:40:16.000-05:00,41.87425994873047,-87.6274266242981,217.5750947818916,1778.8200000000002,103
2021-03-23T11:40:17.000-05:00,41.87426829338074,-87.62742161750793,217.7034804422047,1779.91,104
2021-03-23T11:40:18.000-05:00,41.874276638031006,-87.62741160392761,217.70234115033637,1781.2200000000003,102
2021-03-23T11:40:19.000-05:00,41.87427830696106,-87.62741327285767,217.74110213355482,1782.5700000000002,99
2021-03-23T11:40:20.000-05:00,41.87427830696106,-87.6274082660675,217.73655504285983,1783.8400000000001,99
2021-03-23T11:40:21.000-05:00,41.8742733001709,-87.62740325927734,217.8524621335792,1785.0900000000001,102
2021-03-23T11:40:22.000-05:00,41.87424159049988,-87.62741661071777,217.87931401991912,1786.3200000000002,104
2021-03-23T11:40:23.000-05:00,41.874213218688965,-87.62741661071777,217.8229296980123,1787.7600000000002,103
2021-03-23T11:40:24.000-05:00,41.87417662143707,-87.62742495536804,217.7695590882326,1789.3200000000002,99
2021-03-23T11:40:25.000-05:00,41.87415826320648,-87.62740659713745,217.7595134025501,1790.93,98
2021-03-23T11:40:26.000-05:00,41.87414824962616,-87.62740659713745,217.7095872197562,1792.5700000000002,100
2021-03-23T11:40:27.000-05:00,41.87412989139557,-87.62740325927734,217.6628787583794,1794.2300000000002,103
2021-03-23T11:40:28.000-05:00,41.87411665916443,-87.62740325927734,217.65961024442024,1795.91,105
2021-03-23T11:40:29.000-05:00,41.87409830093384,-87.62740325927734,217.65670948655472,1797.5900000000001,105
2021-03-23T11:40:30.000-05:00,41.87407994270325,-87.62741327285767,217.61394344624145,1799.22,104
2021-03-23T11:40:31.000-05:00,41.874069929122925,-87.62742161750793,217.53413007561872,1800.88,103
2021-03-23T11:40:32.000-05:00,41.87404823303223,-87.62742161750793,217.54069537594458,1802.5300000000002,103
2021-03-23T11:40:33.000-05:00,41.874038219451904,-87.62742161750793,217.5072274671225,1804.2000000000003,103
2021-03-23T11:40:34.000-05:00,41.8740199804306,-87.62742161750793,217.4364798244024,1805.8500000000001,103
2021-03-23T11:40:35.000-05:00,41.87400162220001,-87.6274266242981,217.4116130959305,1807.5200000000002,103
2021-03-23T11:40:36.000-05:00,41.87399160861969,-87.62742495536804,217.46985738643667,1809.17,103
2021-03-23T11:40:37.000-05:00,41.87398326396942,-87.6274266242981,217.44453886642864,1810.78,103
2021-03-23T11:40:38.000-05:00,41.8739732503891,-87.6274299621582,217.42166110282994,1812.3500000000001,103
2021-03-23T11:40:39.000-05:00,41.87396490573883,-87.6274266242981,217.40111524542226,1813.8900000000003,102
2021-03-23T11:40:40.000-05:00,41.87394988536835,-87.6274266242981,217.3827850778775,1815.4200000000003,102
2021-03-23T11:40:41.000-05:00,41.8739333152771,-87.62742495536804,217.28612597670084,1816.9700000000003,103
