Time,Position/LatitudeDegrees,Position/LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm/Value

2021-03-09T15:39:22.000-06:00,41.87128162384033,-87.61637663841248,167.5780366908481,4303.990000000001,165
2021-03-09T15:39:23.000-06:00,41.871304988861084,-87.61637663841248,167.59017693744735,4306.570000000001,165
2021-03-09T15:39:24.000-06:00,41.871328234672546,-87.61637330055237,167.3989965157839,4309.14,164
2021-03-09T15:39:25.000-06:00,41.8713515996933,-87.61636996269226,167.42101658866733,4311.72,165
2021-03-09T15:39:26.000-06:00,41.871373295784,-87.6163682937622,167.23998864476434,4314.3,165
2021-03-09T15:39:27.000-06:00,41.87139666080475,-87.61637330055237,167.27230328557422,4316.860000000001,166
2021-03-09T15:39:28.000-06:00,41.87141990661621,-87.61637663841248,167.34286662616822,4319.43,166
2021-03-09T15:39:29.000-06:00,41.871448278427124,-87.61638164520264,167.36839190215795,4322.0,166
2021-03-09T15:39:30.000-06:00,41.871471643447876,-87.61638832092285,167.35174322574835,4324.63,166
2021-03-09T15:39:31.000-06:00,41.871498227119446,-87.61639499664307,167.2957997899543,4327.27,166
2021-03-09T15:39:32.000-06:00,41.8715215921402,-87.61639165878296,167.24363860128952,4329.93,166
2021-03-09T15:39:33.000-06:00,41.87154495716095,-87.61639165878296,167.19524666466106,4332.610000000001,166
2021-03-09T15:39:34.000-06:00,41.87156665325165,-87.6163866519928,167.3516353202223,4335.25,166
2021-03-09T15:39:35.000-06:00,41.871586561203,-87.6163866519928,167.21599186146562,4337.88,166
2021-03-09T15:39:36.000-06:00,41.87161326408386,-87.61638832092285,167.33097847956253,4340.470000000001,166
2021-03-09T15:39:37.000-06:00,41.871636629104614,-87.61639499664307,167.39801697058746,4343.1,166
2021-03-09T15:39:38.000-06:00,41.87166488170624,-87.61639988422394,167.1786992972343,4345.72,167
2021-03-09T15:39:39.000-06:00,41.871686577796936,-87.61639988422394,167.21571843194386,4348.39,166
2021-03-09T15:39:40.000-06:00,41.87171494960785,-87.61640155315399,167.33110436478015,4351.04,166
2021-03-09T15:39:41.000-06:00,41.87174165248871,-87.61639988422394,167.35827676919033,4353.7300000000005,166
2021-03-09T15:39:42.000-06:00,41.87176489830017,-87.61639666557312,167.3833637103393,4356.450000000001,166
2021-03-09T15:39:43.000-06:00,41.87178826332092,-87.61639499664307,167.44661813028083,4359.150000000001,166
2021-03-09T15:39:44.000-06:00,41.871806621551514,-87.61639165878296,167.38440898178484,4361.85,166
2021-03-09T15:39:45.000-06:00,41.871829986572266,-87.61639499664307,167.36619467360498,4364.4800000000005,166
2021-03-09T15:39:46.000-06:00,41.87185323238373,-87.61639666557312,167.30875751144285,4367.1,167
2021-03-09T15:39:47.000-06:00,41.87188160419464,-87.61639499664307,167.29539048043114,4369.72,167
2021-03-09T15:39:48.000-06:00,41.87190330028534,-87.61639499664307,167.40366698233834,4372.39,167
2021-03-09T15:39:49.000-06:00,41.871928215026855,-87.61639666557312,167.2631456262378,4375.04,167
2021-03-09T15:39:50.000-06:00,41.87195158004761,-87.61639499664307,167.37345854301086,4377.71,167
2021-03-09T15:39:51.000-06:00,41.87197661399841,-87.61639499664307,167.43604413469325,4380.380000000001,167
2021-03-09T15:39:52.000-06:00,41.87200164794922,-87.61639666557312,167.29292981757632,4383.04,167
2021-03-09T15:39:53.000-06:00,41.87202823162079,-87.61639988422394,167.32029126044114,4385.71,167
2021-03-09T15:39:54.000-06:00,41.87205159664154,-87.61639988422394,167.42631930879395,4388.410000000001,167
2021-03-09T15:39:55.000-06:00,41.87207496166229,-87.61639666557312,167.4042697231643,4391.110000000001,167
2021-03-09T15:39:56.000-06:00,41.87210166454315,-87.61639666557312,167.4235716115755,4393.79,167
2021-03-09T15:39:57.000-06:00,41.872124910354614,-87.61639165878296,167.3607949251035,4396.49,167
2021-03-09T15:39:58.000-06:00,41.87214493751526,-87.61639165878296,167.3020964181893,4399.200000000001,167
2021-03-09T15:39:59.000-06:00,41.872169971466064,-87.6163866519928,167.24748496252587,4401.86,167
2021-03-09T15:40:00.000-06:00,41.87219321727753,-87.6163866519928,167.19693018016446,4404.51,167
2021-03-09T15:40:01.000-06:00,41.87221324443817,-87.6163866519928,167.1905794524814,4407.16,167
2021-03-09T15:40:02.000-06:00,41.87223494052887,-87.6163866519928,167.18528849838597,4409.79,167
2021-03-09T15:40:03.000-06:00,41.872254967689514,-87.61638832092285,167.10054370482766,4412.39,166
2021-03-09T15:40:04.000-06:00,41.87227666378021,-87.61639165878296,167.18320642008962,4414.960000000001,166
2021-03-09T15:40:05.000-06:00,41.87229657173157,-87.61639499664307,167.14029929356852,4417.52,166
2021-03-09T15:40:06.000-06:00,41.872318267822266,-87.61639666557312,167.10090336887802,4420.06,166
2021-03-09T15:40:07.000-06:00,41.87233829498291,-87.61639666557312,167.14534557046153,4422.58,166
2021-03-09T15:40:08.000-06:00,41.87236499786377,-87.61639988422394,167.10698473788486,4425.08,166
2021-03-09T15:40:09.000-06:00,41.87237823009491,-87.61639165878296,167.15226881395344,4427.610000000001,166
2021-03-09T15:40:10.000-06:00,41.8723965883255,-87.6163866519928,167.19499738084514,4430.06,166
2021-03-09T15:40:11.000-06:00,41.87241995334625,-87.6163866519928,167.2753210249335,4432.460000000001,166
2021-03-09T15:40:12.000-06:00,41.8724399805069,-87.61638164520264,167.39037137122642,4434.880000000001,166
2021-03-09T15:40:13.000-06:00,41.87246489524841,-87.61638331413269,167.3764887213443,4437.29,166
